21	6	-2.80708799991
21	7	2.20136921273
21	8	6.60822910942
21	9	3.53381929588
21	13	-6.96241396352
21	14	9.53395393573
21	15	-0.726731295964
22	4	16.1018098789
22	5	1.62165101238
22	6	-1.58230203795
22	7	-5.59813277904
22	8	-5.6201122367
22	9	2.68629864943
22	25	-10.5036770999
22	26	3.99846122431
22	27	-1.10399661148
23	4	5.57279668624
23	5	5.93121656867
23	6	-2.32291409312
23	7	-16.1992846526
23	8	-2.37292089415
23	9	1.16837463311
23	16	10.6264879664
23	17	-3.55829567453
23	18	1.15453946001
24	4	-2.2590852265
24	5	-6.64297056838
24	6	-3.481910225
24	7	-4.50968762906
24	8	16.3958794753
24	9	2.89390315129
24	28	6.76877285556
24	29	-9.75290890689
24	30	0.588007073711
25	7	2.37609024379
25	8	-5.5048683221
25	9	12.6441593087
25	16	-4.88232417298
25	17	-3.1857418115
25	18	-6.86925775046
25	28	2.50623392919
25	29	8.6906101336
25	30	-5.77490155825
26	4	-3.28169456415
26	5	0.719101097922
26	6	5.76358320685
26	7	-2.9021364578
26	8	5.37432368572
26	9	-10.9752049505
26	31	6.18383102195
26	32	-6.09342478364
26	33	5.21162174368
27	7	4.29020754931
27	8	-18.6505572027
27	9	-3.6034883461
27	16	-6.33640815778
27	17	6.89495937374
27	18	5.58805471544
27	31	2.04620060847
27	32	11.755597829
27	33	-1.98456636934
28	7	18.2015557229
28	8	3.62641739769
28	9	-1.55798894842
28	28	-9.60557165212
28	29	1.66686793359
28	30	5.09569391108
28	31	-8.59598407077
28	32	-5.29328533128
28	33	-3.53770496266
29	1	11.0008247246
29	2	1.94306209639
29	3	5.89157676156
29	4	-0.167499236715
29	5	-13.4863034892
29	6	4.070395928
29	10	-9.01257997053
29	11	0.584139327544
29	12	-5.49946659599
29	13	-1.82074551735
29	14	10.9591020652
29	15	-4.46250609357
30	1	13.6417495655
30	2	-0.650905959675
30	3	8.25206705247
30	4	-13.69140657
30	5	-0.309007996787
30	6	-7.98461839663
30	10	-9.01257997053
30	11	0.584139327544
30	12	-5.49946659599
30	25	9.06223697502
30	26	0.375774628918
30	27	5.23201794015
31	1	9.49247871405
31	2	-3.80152796832
31	3	6.77732998685
31	4	4.55481513937
31	5	11.0991116232
31	6	-0.74317627671
31	7	-5.03471388288
31	8	-7.88172298246
31	9	-0.534687114151
31	10	-9.01257997053
31	11	0.584139327544
31	12	-5.49946659599
32	1	-9.24873119162
32	2	-10.5496177745
32	3	-2.19686865102
32	4	4.05577484303
32	5	-10.9544375635
32	6	5.78009334803
32	13	-1.82074551735
32	14	10.9591020652
32	15	-4.46250609357
32	19	7.01370186594
32	20	10.5449532727
32	21	0.879281396561
33	1	-6.60780635071
33	2	-13.1435858305
33	3	0.163621639887
33	4	-9.46813249026
33	5	2.22285792887
33	6	-6.2749209766
33	19	7.01370186594
33	20	10.5449532727
33	21	0.879281396561
33	25	9.06223697502
33	26	0.375774628918
33	27	5.23201794015
34	1	-10.7570772022
34	2	-16.2942078392
34	3	-1.31111542573
34	4	8.77808921911
34	5	13.6309775489
34	6	0.966521143322
34	7	-5.03471388288
34	8	-7.88172298246
34	9	-0.534687114151
34	19	7.01370186594
34	20	10.5449532727
34	21	0.879281396561
35	1	-3.02331372135
35	2	16.7435001495
35	3	-6.96044426616
35	4	2.81836937559
35	5	-16.6526803809
35	6	6.81141726987
35	13	-1.82074551735
35	14	10.9591020652
35	15	-4.46250609357
35	22	2.02568986311
35	23	-11.0499218338
35	24	4.61153308986
36	1	-0.38238888043
36	2	14.1495320934
36	3	-4.59995397525
36	4	-10.7055379577
36	5	-3.47538488854
36	6	-5.24359705475
36	22	2.02568986311
36	23	-11.0499218338
36	24	4.61153308986
36	25	9.06223697502
36	26	0.375774628918
36	27	5.23201794015
37	1	-4.5316597319
37	2	10.9989100848
37	3	-6.07469104087
37	4	7.54068375167
37	5	7.93273473149
37	6	1.99784506516
37	7	-5.03471388288
37	8	-7.88172298246
37	9	-0.534687114151
37	22	2.02568986311
37	23	-11.0499218338
37	24	4.61153308986
38	1	4.9909240469
38	2	7.81317105186
38	3	0.530036629222
38	4	-6.74901552813
38	5	-12.5336496517
38	6	-2.77087066493
38	7	0.931793761153
38	8	11.044995561
38	9	10.1036081031
38	16	0.826297720072
38	17	-6.3245169612
38	18	-7.86277406738
39	1	4.9909240469
39	2	7.81317105186
39	3	0.530036629222
39	4	-8.91531473843
39	5	-12.0637913901
39	6	1.02872026539
39	7	11.5009478719
39	8	8.76736457931
39	9	-8.41880668638
39	28	-7.57655718039
39	29	-4.51674424109
39	30	6.86004979177
40	1	4.9909240469
40	2	7.81317105186
40	3	0.530036629222
40	4	-5.17344339631
40	5	-8.03134112788
40	6	-0.478912270804
40	7	-6.55833388507
40	8	-10.5890254031
40	9	-1.03266514695
40	31	6.74085323448
40	32	10.8071954791
40	33	0.981540788531
41	4	9.51790430632
41	5	4.02027619493
41	6	-10.3437761402
41	7	-2.82464399914
41	8	6.87387924883
41	9	11.488774634
41	13	-7.51955802725
41	14	-4.56963848256
41	15	6.71777557358
41	16	0.826297720072
41	17	-6.3245169612
41	18	-7.86277406738
42	4	7.35160509602
42	5	4.49013445656
42	6	-6.54418520989
42	7	7.74451011162
42	8	4.5962482671
42	9	-7.03364015546
42	13	-7.51955802725
42	14	-4.56963848256
42	15	6.71777557358
42	28	-7.57655718039
42	29	-4.51674424109
42	30	6.86004979177
43	4	11.0934764381
43	5	8.52258471876
43	6	-8.05181774608
43	7	-10.3147716454
43	8	-14.7601417153
43	9	0.352501383965
43	13	-7.51955802725
43	14	-4.56963848256
43	15	6.71777557358
43	31	6.74085323448
43	32	10.8071954791
43	33	0.981540788531
44	4	-0.0952337373148
44	5	6.83529817065
44	6	7.27907675748
44	7	-0.980393938788
44	8	6.32928100845
44	9	8.10314261407
44	16	0.826297720072
44	17	-6.3245169612
44	18	-7.86277406738
44	25	0.249329956031
44	26	-6.8400622179
44	27	-7.51944530417
45	4	-2.26153294762
45	5	7.30515643228
45	6	11.0786676878
45	7	9.58876017197
45	8	4.05165002671
45	9	-10.4192721754
45	25	0.249329956031
45	26	-6.8400622179
45	27	-7.51944530417
45	28	-7.57655718039
45	29	-4.51674424109
45	30	6.86004979177
46	4	1.4803383945
46	5	11.3376066945
46	6	9.57103515161
46	7	-8.47052158502
46	8	-15.3047399557
46	9	-3.03313063597
46	25	0.249329956031
46	26	-6.8400622179
46	27	-7.51944530417
46	31	6.74085323448
46	32	10.8071954791
46	33	0.981540788531
